institution_id,period_id,disorder_index,domain_id
39694355,0,0.8386792452830188,0
39694355,1,0.5769944341372912,0
39694355,2,0.8730450781968722,0
39694355,3,0.5023041474654378,0
39815113,0,0.22735849056603774,0
39815113,1,0.5009276437847866,0
39815113,2,0.9429622815087396,0
39815113,3,0.9548387096774194,0
39965400,0,0.2669811320754717,0
39965400,1,0.4582560296846011,0
39965400,2,0.265869365225391,0
39965400,3,0.11244239631336406,0
40253897,0,0.2849056603773585,0
40253897,1,0.2300556586270872,0
40253897,2,0.8721251149954001,0
40253897,3,0.7207373271889401,0
40347166,0,0.9113207547169812,0
40347166,1,0.8580705009276438,0
40347166,2,0.8215271389144434,0
40347166,3,0.7142857142857143,0
43522216,0,0.8735849056603774,0
43522216,1,0.9155844155844156,0
43522216,2,0.6862925482980681,0
43522216,3,0.6073732718894009,0
43579087,0,0.8490566037735849,0
43579087,1,0.8961038961038961,0
43579087,2,0.30266789328426863,0
43579087,3,0.39447004608294933,0
44265643,0,0.5801886792452831,0
44265643,1,0.8803339517625232,0
44265643,2,0.8150873965041399,0
44265643,3,0.823963133640553,0
44461941,0,0.3745283018867924,0
44461941,1,0.3682745825602968,0
44461941,2,0.44986200551977923,0
44461941,3,0.6082949308755761,0
44854399,0,1.0,0
44854399,1,0.8775510204081632,0
44854399,2,0.6494940202391905,0
44854399,3,0.4626728110599078,0
45438204,0,0.36981132075471695,0
45438204,1,0.3385899814471243,0
45438204,2,0.5243790248390064,0
45438204,3,0.7299539170506912,0
47251452,0,0.5386792452830189,0
47251452,1,0.6836734693877551,0
47251452,2,0.5804967801287948,0
47251452,3,0.7078341013824885,0
47301684,0,0.8867924528301887,0
47301684,1,0.6679035250463822,0
47301684,2,0.42226310947562096,0
47301684,3,0.5972350230414747,0
47838141,0,0.7820754716981132,0
47838141,1,0.6920222634508348,0
47838141,2,0.7700091996320148,0
47838141,3,0.871889400921659,0
48633490,0,0.48962264150943396,0
48633490,1,0.4684601113172542,0
48633490,2,0.45814167433302666,0
48633490,3,0.5013824884792627,0
49332381,0,0.6377358490566037,0
49332381,1,0.47680890538033394,0
49332381,2,0.43238270469181234,0
49332381,3,0.43410138248847924,0
49886154,0,0.28962264150943395,0
49886154,1,0.4267161410018553,0
49886154,2,0.20331186752529898,0
49886154,3,0.35023041474654376,0
51504820,0,0.2339622641509434,0
51504820,1,0.3163265306122449,0
51504820,2,0.9006439742410304,0
51504820,3,0.471889400921659,0
51556381,0,0.6396226415094339,0
51556381,1,0.7272727272727273,0
51556381,2,0.671573137074517,0
51556381,3,0.5953917050691244,0
51579864,0,0.15849056603773584,0
51579864,1,0.041743970315398886,0
51579864,2,0.8077276908923643,0
51579864,3,0.49953917050691243,0
51713134,0,0.6028301886792453,0
51713134,1,0.5454545454545454,0
51713134,2,0.5528978840846366,0
51713134,3,0.5963133640552996,0
52064589,0,0.8339622641509434,0
52064589,1,0.8218923933209648,0
52064589,2,0.5602575896964122,0
52064589,3,0.12903225806451613,0
52357470,0,0.9849056603773585,0
52357470,1,0.9777365491651205,0
52357470,2,0.9098436062557498,0
52357470,3,0.9290322580645162,0
52669646,0,0.22830188679245284,0
52669646,1,0.2829313543599258,0
52669646,2,0.20699172033118676,0
52669646,3,0.16774193548387098,0
52792670,0,0.20471698113207548,0
52792670,1,0.8664192949907236,0
52792670,2,0.5722171113155474,0
52792670,3,0.6359447004608295,0
53236636,0,0.7433962264150943,0
53236636,1,0.3042671614100185,0
53236636,2,0.3376264949402024,0
53236636,3,0.041474654377880185,0
53276908,0,0.7462264150943396,0
53276908,1,0.4137291280148423,0
53276908,2,0.9503219871205152,0
53276908,3,0.8847926267281107,0
54713919,0,0.45660377358490567,0
54713919,1,0.8552875695732839,0
54713919,2,0.7562097516099356,0
54713919,3,0.5815668202764976,0
55302922,0,0.7660377358490567,0
55302922,1,0.7393320964749536,0
55302922,2,0.5556577736890524,0
55302922,3,0.5944700460829493,0
55633929,0,0.06981132075471698,0
55633929,1,0.029684601113172542,0
55633929,2,0.02207911683532659,0
55633929,3,0.02119815668202765,0
55732556,0,0.7443396226415094,0
55732556,1,0.6057513914656771,0
55732556,2,0.6044158233670653,0
55732556,3,0.6599078341013825,0
55769427,0,0.7716981132075472,0
55769427,1,0.7987012987012987,0
55769427,2,0.7258509659613616,0
55769427,3,0.7788018433179723,0
