year,institution_id,n_works,n_authors
2022,867280407,4894,6730
2022,20388574,929,1481
2022,59499333,119,277
2022,117397414,183,326
2022,58610484,1141,2065
2022,368840534,1097,1140
2022,5388228,3912,5253
2022,4210134534,1072,1990
2022,4210152133,11,15
2022,859038795,4628,5179
2022,58956616,4218,5308
2022,4210086971,425,392
2022,4210151747,965,1319
2022,4210086682,336,432
2022,20382870,898,836
2022,59553526,3111,4072
2022,63533367,205,481
2022,2750212522,195,360
2022,111483173,111,227
2022,4210150714,825,1205
2022,20089843,4529,4260
2022,111455621,298,283
2022,4210101190,231,279
2022,4210134769,2696,3834
2022,59130452,1839,2601
2022,118353179,468,501
2022,118136607,207,265
2022,118118575,887,721
2022,2799424032,328,465
2022,117965899,2242,2413
2022,889937125,206,353
2022,4210102099,476,392
2022,4210151215,2651,2808
2022,1308126019,1471,2056
2022,17301866,2311,2484
2022,1321404777,966,1463
2022,1321572752,21,24
2022,78715868,1697,1698
2022,1321686444,432,594
2022,87216513,6205,7110
2022,87208437,332,364
2022,1320796813,6234,8007
2022,1309104334,1108,1562
2022,1321305853,353,413
2022,87424562,250,340
2022,4210094360,260,479
2022,87303767,373,533
2022,18241798,180,334
2022,16944753,425,410
2022,1324840837,54,93
2022,4210088475,3372,4401
2022,1325481341,577,685
2022,1302991022,475,482
2022,90871651,1155,1622
2022,4210142672,1385,2092
2022,1302918504,1119,995
2022,1321296531,1873,2228
2022,1302368450,705,1140
2022,1302444339,2278,3474
2022,76766440,316,316
2022,1324766304,484,529
2022,1304082316,599,959
2022,76835614,3201,3688
2022,4210095266,360,504
2022,1303243448,225,306
2022,91045830,7270,8188
2022,4210146389,18,11
2022,1306490931,411,603
2022,4210094889,503,512
2022,4210150980,367,751
2022,4210087384,468,559
2022,893718555,232,430
2022,4210087454,352,532
2022,4210136305,328,453
2022,1306862143,241,417
2022,62856769,512,835
2022,4210150878,5,228
2022,4210101641,390,677
2022,896114043,141,203
2022,4210087413,399,782
2022,4210102044,222,455
2022,114395901,2506,2779
2022,4210150894,484,693
2022,880747138,54,42
2022,4210146328,180,236
2022,4210143381,612,589
2022,4210094901,585,705
2022,4210091634,2,2
2022,77920804,577,919
2022,1322918889,1355,2457
2022,1306266525,1883,1656
2022,4210091794,241,426
2022,1307098950,288,506
2022,1307117695,296,443
2022,4210094549,409,530
2022,4210091810,360,624
2022,4210091812,1145,2854
2022,4210143392,1348,2123
2022,88694374,451,683
2022,1306686416,171,233
2022,78577930,9199,10314
2022,880766802,77,113
2022,4210135903,341,415
2022,4210086933,2527,3382
2022,108468826,698,668
2022,4210150094,181,276
2022,923382979,283,504
2022,922845939,517,816
2022,108785884,695,1139
2022,4210100211,175,736
2022,1341412227,602,979
2022,4210137555,296,534
2022,4210100294,327,634
2022,4210137549,204,443
2022,1341618623,536,325
2022,1343551460,5887,7051
2022,919571938,3625,4782
2022,926076166,1032,1781
2022,4210088259,116,179
2022,1336053918,473,647
2022,4210164053,249,370
2022,102322142,6987,8307
2022,4210098814,1963,2939
2022,102298084,74,81
2022,102322052,384,569
2022,102461120,742,762
2022,1336742384,911,1185
2022,4210088045,8,18
2022,4210089162,199,338
2022,4210089330,284,405
2022,1286959531,647,856
2022,1287163989,634,815
2022,1336096307,3480,3844
2022,102149020,1263,1335
2022,1335927249,2842,3454
2022,1286329397,2321,2495
2022,1343180700,895,1932
2022,4210149743,462,786
2022,1340179700,1331,2028
2022,4210149717,1053,1969
2022,1281378812,425,457
2022,1339509835,424,580
2022,1282311441,1361,2474
2022,4210138094,589,643
2022,4210088741,814,791
2022,1339417872,133,252
2022,1282516798,656,1029
2022,19700959,2412,2582
2022,4210165260,200,406
2022,4210138311,1371,2481
2022,115475287,1647,1751
2022,4210099595,497,492
2022,1286490081,1052,2089
2022,106745318,722,948
2022,110152177,481,555
2022,4210150362,135,262
2022,4210150208,207,371
2022,921990950,4815,6077
2022,4777552,5613,6108
2022,1343028186,407,517
2022,1343052199,2131,2991
2022,106165777,2991,3348
2022,1343035065,2545,3341
2022,1342924430,190,381
2022,1281539108,848,1121
2022,66958751,676,542
2022,19772626,205,171
2022,66946132,5758,5983
2022,106460735,262,416
2022,1281704429,188,332
2022,4210137306,1325,1868
2022,4210089486,1903,1741
2022,4210138309,592,651
2022,1288198617,223,251
2022,2799370151,536,865
2022,59897056,523,630
2022,4210135252,950,1369
2022,14285509,569,964
2022,103187081,2470,1758
2022,4210165192,607,543
2022,19648265,590,750
2022,68260882,3056,3394
2022,102607778,412,445
2022,4210165183,138,381
2022,103163165,3172,3357
2022,1336910626,920,940
2022,870398029,102,175
2022,116530498,342,435
2022,4210089489,819,989
2022,2799356940,923,662
2022,60205797,78,121
2022,2799359367,10,11
2022,2799343972,1625,1908
2022,114493937,837,1238
2022,4210102181,294,437
2022,4210151386,923,1655
2022,114832834,2320,2641
2022,114662689,340,492
2022,4210102705,168,295
2022,4210135078,62,107
2022,872248612,697,881
2022,1743320,727,1039
2022,102502594,627,1106
2022,2799360765,790,1456
2022,4210098931,238,303
2022,1338503839,178,287
2022,4210088923,151,284
2022,4210099336,395,764
2022,4210138663,1128,1254
2022,1338449461,187,384
2022,1335289525,1456,2234
2022,4210089431,155,400
2022,1335321130,3144,3851
2022,1335486098,255,440
2022,1287521167,228,296
2022,1334819555,4507,5560
2022,1288214837,789,911
2022,1288162130,192,440
2022,1285764155,1283,2684
2022,1283280774,7793,8219
2022,1287643137,156,208
2022,1283654650,396,550
2022,4210138636,664,651
2022,1285301757,1800,2400
2022,1285210727,269,508
2022,1285204247,2493,3131
2022,1282927834,2134,2612
2022,1283103587,61,79
2022,67328108,453,570
2022,1283055418,973,1305
2022,1285739803,396,483
2022,4210138500,267,323
2022,103635307,2752,3391
2022,1283621791,926,1584
2022,1338124936,552,377
2022,4210149382,269,278
2022,103531236,1152,1091
2022,4210088792,674,1174
2023,1294278766,1128,1212
2023,4210097287,16,21
2023,4210096972,305,468
2023,1295339012,154,217
2023,1295499534,1161,1181
2023,1295346377,38,52
2023,1319063186,504,563
2023,1291425158,1950,5117
2023,4210097785,356,449
2023,1290900354,998,1070
2023,1292894508,962,927
2023,1292974536,260,360
2023,4210094981,119,568
2023,1294504835,296,369
2023,1293487830,313,534
2023,1289490764,3007,5844
2023,1287643137,166,211
2023,1310145890,303,320
2023,1289437631,613,698
2023,1289422878,731,900
2023,1288882113,3540,4646
2023,1290055561,211,361
2023,1290206253,1236,2048
2023,1290463931,522,403
2023,1293502524,185,485
2023,1289568071,356,563
2023,1289739345,20,34
2023,1287163989,588,771
2023,1286959531,642,812
2023,1288214837,815,874
2023,1288198617,278,194
2023,1288162130,206,284
2023,1287521167,202,212
2023,1289702989,13633,16391
2023,1318687432,46,70
2023,1325481341,607,694
2023,1315496137,368,685
2023,1320354487,249,512
2023,1320343167,650,978
2023,1320320070,1065,2407
2023,1320553840,472,1068
2023,4210091810,351,642
2023,4210091812,1118,2644
2023,4210091794,211,336
2023,1321572752,7,6
2023,1321404777,977,1451
2023,1321686444,480,640
2023,4210094360,257,467
2023,1308126019,1480,2051
2023,1309849503,511,428
2023,1289243028,2802,2790
2023,1321296531,1591,1987
2023,1321305853,330,373
2023,1320796813,6614,7970
2023,1324520350,436,533
2023,1315708478,371,339
2023,1315792047,104,152
2023,1317227900,11119,12970
2023,1317239608,654,862
2023,1316535847,2962,3311
2023,4210092882,191,364
2023,1316910977,123,160
2023,1316902750,5867,7128
2023,1324220072,234,381
2023,1322918889,1473,1978
2023,4210091634,2,4
2023,1324840837,72,87
2023,1324766304,499,502
2023,1323778983,482,801
2023,1302163369,345,509
2023,44854399,554,634
2023,1302444339,2463,3643
2023,4210140176,526,995
2023,55921689,34,69
2023,44461941,3015,3584
2023,36819085,55,86
2023,36788626,703,1062
2023,35662394,84,239
2023,35566140,210,237
2023,35777872,477,572
2023,4210147799,75,114
2023,51504820,640,819
2023,72951846,2599,2984
2023,72816309,2101,2627
2023,102149020,1220,1264
2023,4210147340,615,589
2023,4210147348,669,1076
2023,99041443,1711,1883
2023,74973139,2977,3495
2023,1309104334,1008,1504
2023,36373038,964,1341
2023,74775410,2097,2465
2023,74760111,95,192
2023,99484792,70,117
2023,100005738,1638,2507
2023,4210143137,126,214
2023,51713134,3372,4733
2023,4210147586,1296,1881
2023,74680897,113,197
2023,75027704,3898,4069
2023,4210158500,279,507
2023,98947143,412,569
2023,4210140114,195,407
2023,36258959,10001,12381
2023,57053284,23,30
2023,51579864,228,530
2023,51556381,4755,5876
2023,1297127228,731,766
2023,1304082316,647,990
2023,4210095266,420,555
2023,1302918504,1199,1045
2023,1302991022,434,518
2023,1303243448,251,412
2023,1305001552,141,274
2023,1297463080,249,422
2023,1304808963,272,343
2023,1304256225,10915,13772
2023,1304196042,531,865
2023,4210095140,433,583
2023,4210095851,1596,1623
2023,1301076528,1849,2299
2023,1302368450,613,1062
2023,1304269903,822,1435
2023,4210095624,230,487
2023,1297540436,323,691
2023,1297288678,977,1307
2023,4210096275,1030,1212
2023,1298353152,182,237
2023,1298154867,355,417
2023,1298060332,252,443
2023,1299501804,378,386
2023,4210096018,49,143
2023,1299725459,247,418
2023,4210096498,957,1430
2023,1299907687,288,497
2023,1299022934,8189,16568
2023,1299303238,8859,15521
2023,1299218025,501,577
2023,1296604144,45,70
2023,1295876152,1109,1427
2023,1295908608,280,367
2023,4210096636,165,361
2023,2802827176,1255,1858
2023,1306266525,1980,1840
2023,919571938,3761,5018
2023,4210101327,740,1088
2023,901861585,4394,5465
2023,4210101049,231,552
2023,4210101190,194,245
2023,2800102766,501,640
2023,2802534011,638,890
2023,2802581893,585,1098
2023,2802576979,79,223
2023,2800154431,495,803
2023,2802730090,661,551
2023,2802705668,760,780
2023,2802706902,437,527
2023,4210100810,619,185
2023,4210100841,360,423
2023,4210102099,521,432
2023,1283654650,444,688
2023,1283103587,41,49
2023,1283055418,1066,1439
2023,1283280774,8020,8323
2023,893718555,217,377
2023,889937125,218,401
2023,2802612298,372,502
2023,888729015,420,471
2023,896114043,212,403
2023,4210102181,320,479
2023,880766802,86,145
2023,880747138,41,33
2023,4210102044,172,326
2023,4210101935,1086,1235
2023,4210101641,460,857
2023,4210099336,385,714
2023,2802450327,4801,6168
2023,2802236040,9663,12078
2023,2799849604,17,28
2023,2887101046,3189,3415
2023,2799810409,819,1406
2023,2803209242,54638,71172
2023,3019586173,424,392
2023,3019308854,1995,1953
2023,2799765794,441,695
2023,2799767083,308,438
2023,2803043754,696,1068
2023,2802849423,1084,2347
2023,2802841742,6635,7835
2023,2802841970,1847,2648
2023,2802864460,882,1639
2023,2799950915,331,520
2023,2802821144,163,251
2023,2799786008,252,314
2023,2948539688,1024,2202
2023,2948394018,85,276
2023,2800250139,1440,2498
2023,2802152183,1484,2080
2023,2802216851,833,1093
2023,2802203029,817,1142
2023,2802397601,955,1084
2023,2802412784,477,473
2023,2800275141,167,275
2023,2800204061,218,674
2023,2802423016,3382,4993
2023,2802336062,254,374
2023,2802326326,914,1032
2023,2802366037,488,543
2023,2800216316,2227,2440
2023,2799798094,1561,1944
2023,2802446248,17,810
2023,1283621791,854,1448
2023,1282516798,622,957
2023,4210099595,476,513
2023,1312537475,180,359
2023,1311914864,368,524
2023,1311688040,814,1625
2023,1312106833,161,225
2023,368840534,1103,1150
2023,4210102705,255,452
2023,872248612,669,707
2023,870398029,88,178
2023,859038795,4694,5484
2023,867280407,5281,6902
2023,4210105618,87,890
2023,1312222531,2260,2475
2023,1310421338,688,929
2023,4210094059,399,307
2023,1311060795,877,794
2023,1306490931,437,679
2023,4210094889,516,515
2023,4210094901,575,654
2023,1307117695,363,609
2023,4210094549,415,476
2023,1307098950,263,484
2023,4210105273,5,13
2023,1306686416,110,185
2023,1313416372,1171,1019
2023,1313867356,1038,950
2023,1313298211,1328,1895
2023,4210093233,6,301
2023,1314135232,1632,2122
2023,1314696892,699,1867
2023,1314596251,374,951
2023,1306862143,227,397
2023,267592682,534,700
2023,4210105714,80,136
2023,923382979,193,360
2023,922845939,568,861
2023,4210100211,162,657
2023,4210100294,350,598
2023,1285301757,1761,2214
2023,1285210727,305,432
2023,1285204247,2438,3165
2023,921990950,4768,5751
2023,1286329397,2607,2848
2023,4210098814,2194,2948
2023,4210098931,279,378
2023,1285764155,1208,2245
2023,1285739803,434,586
2023,1282927834,2345,2749
2023,1282311441,1285,1849
2023,1282105669,2226,2502
2023,1286490081,1210,1513
2023,1309191912,212,421
2023,926076166,1227,2072
2023,257179599,149,361
2023,4210105766,81,161
2023,4210104735,1410,1939
2023,4210104314,326,591
2023,4210105015,362,674
2023,4210104856,266,512
2023,1281378812,442,513
2023,4210104968,40,52
2023,1280536761,859,804
2023,1280414376,724,739
2023,1280640908,600,536
2023,1280259254,386,663
2023,1281539108,904,1129
2023,1281704429,207,272
2023,285663978,2809,8144
2023,4210135252,878,1330
2023,4210138663,1154,1306
2023,4210150980,376,774
2023,4210136305,344,487
2023,25041050,1345,1976
2023,66958751,674,566
2023,4210150094,216,335
2023,4210144228,549,1109
2023,66946132,5732,5918
2023,25790992,353,570
2023,4210150714,787,1263
2023,114395901,2376,2749
2023,114662689,303,459
2023,63190737,3373,3811
2023,26538001,1596,1498
2023,4210144267,260,454
2023,107606265,1698,2732
2023,116530498,382,588
2023,4210162197,4315,5412
2023,4210149743,525,964
2023,4210150894,480,748
2023,4210144876,2830,3691
2023,4210150756,835,1430
2023,83328450,875,903
2023,4210149717,1022,2196
2023,4210150878,10,406
2023,63533367,180,279
2023,113508548,421,510
2023,62856769,275,437
2023,83399316,594,862
2023,47838141,1348,1674
2023,4210160401,9,23
2023,114493937,866,1255
2023,4210155419,242,430
2023,110378019,554,567
2023,84470341,606,545
2023,110383171,17,13
2023,28792581,1717,2512
2023,110357561,57,73
2023,24603500,2782,2954
2023,47301684,519,546
2023,84475105,356,453
2023,4210136897,532,680
2023,86755215,1337,1707
2023,27804330,4785,5106
2023,27825529,342,376
2023,4210154632,297,319
2023,111088046,6593,8193
2023,4210144023,312,516
2023,111236770,1709,2027
2023,86519309,6944,7487
2023,114027177,8225,9571
2023,26347476,961,1691
2023,85384741,101,163
2023,4210161994,576,605
2023,114073160,441,478
2023,49332381,1180,1539
2023,114832834,2328,2739
2023,4210135903,312,334
2023,4210149382,269,269
2023,110995367,46,44
2023,68260882,3332,3551
2023,4210151215,2636,2995
2023,63772739,1175,1379
2023,86501945,2402,2681
2023,63135867,3211,3842
2023,4210137803,263,463
2023,4210151386,1058,1786
2023,82783531,1367,1942
2023,4210150208,150,317
2023,4210160970,190,497
2023,24571045,724,925
2023,4210162359,19,35
2023,47251452,3131,3557
2023,29236304,54,477
2023,110152177,471,549
2023,4210137306,1370,1905
2023,63966007,7207,9400
2023,60205797,84,964
2023,29606459,999,1369
2023,4210160641,438,993
2023,4210137549,141,245
2023,2802789608,249,317
2023,82495205,576,607
2023,83909951,372,417
2023,108785884,800,1149
2023,87208437,324,322
2023,4210154437,580,664
2023,48633490,15886,18633
2023,29957033,1440,1892
2023,4210160694,194,381
2023,59897056,495,555
2023,82497590,2551,2904
2023,87303767,369,531
2023,108468826,697,687
2023,4210137555,265,503
2023,87216513,6148,7259
2023,4210144560,207,361
2023,84392919,2406,2718
2023,4210160856,331,443
2023,106165777,2903,3298
2023,107766831,797,541
2023,4210160418,1231,1478
2023,107639228,2190,2623
2023,4210135078,56,70
2023,4210155647,364,487
2023,4210137750,365,639
2023,4210160527,350,565
2023,83925599,10,7
2023,4210151747,1019,1293
2023,107341208,4067,5176
2023,59553526,3059,3833
2023,107672454,2151,2271
2023,67328108,504,620
2023,32389192,5062,6119
2023,4210150362,169,245
2023,29801172,191,484
2023,87424562,225,288
2023,106745318,792,1054
2023,4210148589,438,730
2023,4210138094,526,674
2023,84218800,7275,8667
2023,106460735,220,383
2023,59499333,95,224
2023,4210148682,212,524
2023,4210160255,245,384
2023,107077323,617,827
2023,4210138024,430,497
2023,70983195,1414,1502
2023,106959904,448,488
2023,4210145274,718,665
2023,106969075,330,355
2023,27837315,14152,16981
2023,111979921,8018,9517
2023,4210146710,4092,4980
2023,43522216,304,324
2023,4210157321,284,395
2023,77920804,626,1053
2023,4210157264,384,445
2023,94339441,282,367
2023,94396219,465,482
2023,94658018,890,999
2023,45438204,1606,1646
2023,4210159453,195,692
2023,4210153792,1304,2117
2023,52357470,9112,10810
2023,95240055,324,535
2023,79272384,947,859
2023,92664306,284,580
2023,92446798,3155,4006
2023,4210142152,1704,3081
2023,52792670,350,416
2023,4210157065,798,716
2023,4210142217,81,100
2023,92156820,1738,2535
2023,4210153546,779,455
2023,4210141337,751,524
2023,40347166,8708,9881
2023,4210157557,26,85
2023,4210142393,67,143
2023,40253897,299,484
2023,95457486,8557,9382
2023,39965400,621,1192
2023,78715868,1582,1646
2023,103163165,3184,3389
2023,103187081,2516,1882
2023,4210159288,97,252
2023,4210138311,1299,1860
2023,4210138309,588,690
2023,59130452,1884,2736
2023,4210152133,9,12
2023,72019824,103,179
2023,33434090,766,940
2023,103635307,2756,3245
2023,32971472,10331,11493
2023,72090969,141,195
2023,88694374,433,757
2023,4210143392,1387,2326
2023,4210138636,602,640
2023,58610484,1242,2277
2023,33213144,10811,13215
2023,4210159720,439,659
2023,4210148268,987,860
2023,103531236,1247,1216
2023,4210156876,485,569
2023,58956616,4478,5578
2023,81020160,497,899
2023,102322142,6838,8008
2023,4210159294,2791,2772
2023,57206974,8112,9214
2023,102298084,55,83
2023,102322052,301,577
2023,80605987,271,315
2023,102502594,708,1715
2023,4210148048,227,414
2023,57328836,1085,1256
2023,102461120,746,867
2023,4210138500,332,433
2023,71578702,196,270
2023,81365321,1057,1111
2023,33086117,329,416
2023,102607778,405,412
2023,4210143381,572,504
2023,94062374,1768,3184
2023,4210141674,314,439
2023,4210146983,954,1245
2023,96749437,341,360
2023,91045830,7140,8172
2023,76766440,373,381
2023,39694355,518,546
2023,91221267,703,903
2023,79463011,268,409
2023,76835614,3204,3753
2023,4210142480,383,837
2023,39815113,669,705
2023,43579087,997,1082
2023,4210153153,5,38
2023,4210140816,383,824
2023,97018004,14386,17603
2023,39422238,4774,6052
2023,83809506,660,858
2023,112197944,438,993
2023,115475287,1687,1759
2023,111455621,305,336
2023,49886154,504,668
2023,61628605,303,507
2023,4210140958,126,255
2023,111483173,166,380
2023,79620101,1543,2081
2023,4210140884,2936,4466
2023,4210157890,2255,3854
2023,79576946,11041,13727
2023,4210157861,156,250
2023,111878022,50,126
2023,4210141039,4531,5237
2023,54713919,745,1078
2023,39565521,11907,17560
2023,38260057,156,223
2023,4210145812,261,442
2023,4210147155,320,772
2023,4210158188,24,18
2023,93393672,407,617
2023,4210146328,188,212
2023,4210153043,1099,1848
2023,53276908,932,1331
2023,78577930,9343,10582
2023,4210157085,549,972
2023,52669646,342,434
2023,4210156829,335,1374
2023,4210146389,35,26
2023,94328231,192,357
2023,53236636,74,101
2023,4210158053,17424,20134
2023,4210142672,1315,1813
2023,79516672,471,477
2023,39587148,376,516
2023,4210140405,10,136
2023,75421653,1226,1469
2023,75420490,755,1360
2023,55633929,499,617
2023,98813999,144,366
2023,75929689,590,896
2023,55769427,4317,5390
2023,98704320,5997,7272
2023,55732556,5395,5442
2023,44265643,1058,1394
2023,52064589,169,638
2023,90871651,1338,1700
2023,55302922,1516,2132
2023,4210140341,503,1220
2023,2799885155,474,676
2023,71838634,450,545
2023,2799853436,6910,8982
2023,4210107408,287,889
2023,223532165,6980,7741
2023,210824098,133,226
2023,208333798,345,367
2023,4210107917,145,275
2023,4210106353,616,972
2023,4210106489,846,1342
2023,4210106879,1068,1204
2023,227586296,148,241
2023,4210106595,439,604
2023,219193219,6021,7387
2023,4210107338,664,337
2023,193531525,3438,3604
2023,189273616,363,396
2023,4210113003,175,315
2023,189957204,519,647
2023,203172682,939,950
2023,4210111876,306,391
2023,192454743,384,486
2023,192396691,308,369
2023,192389796,201,279
2023,192545095,279,598
2023,4210111938,175,199
2023,4210111906,62,170
2023,4210111804,528,767
2023,189158971,275,275
2023,4210108991,365,544
2023,173268674,8350,9676
2023,4210118014,189,298
2023,172980758,717,812
2023,4210117924,420,405
2023,4210118434,248,344
2023,170632171,334,456
2023,170897317,9210,11279
2023,173911158,3132,3620
2023,4210117083,313,595
2023,177156846,571,615
2023,177097968,366,438
2023,174216632,3852,4163
2023,205783295,11370,12717
2023,4210108700,322,373
2023,204866599,678,659
2023,4210108985,350,516
2023,204308271,2935,3544
2023,204250578,5645,7073
2023,204465549,7458,9778
2023,4210108791,51,96
2023,4210108968,154,305
2023,203088144,766,1179
2023,201448701,12908,15563
2023,4210109567,540,1417
2023,4210109259,866,1203
2023,4210108049,547,682
2023,4210108601,135,308
2023,189196454,1686,2101
2023,189590672,1982,2385
2023,191429286,484,479
2023,139787848,135,196
2023,4210127938,739,1000
2023,4210127875,274,447
2023,141472210,648,612
2023,4210128618,1587,1974
2023,138873065,312,415
2023,4210128757,276,432
2023,139290212,1196,1598
2023,4210128526,702,738
2023,4210131007,90,1023
2023,130701444,4999,6150
2023,140172145,3497,3955
2023,136199984,24962,28707
2023,135310074,8932,11367
2023,135191193,481,740
2023,121934306,2811,3516
2023,121820613,2377,2691
2023,122266389,625,636
2023,122411786,4198,4787
2023,4210134091,167,1056
2023,130769515,8313,8173
2023,120156002,701,778
2023,4210133905,1058,931
2023,120506574,40,37
2023,4210129097,532,932
2023,138006243,6385,6964
2023,137902535,4652,4952
2023,137853757,827,967
2023,4210128969,1951,5123
2023,4210131075,539,524
2023,131249849,2595,2837
2023,196272386,1503,2589
2023,196729704,271,433
2023,4210110987,206,305
2023,196817621,631,339
2023,4210111179,1038,2131
2023,200719446,4469,5052
2023,200870766,1323,1886
2023,4210110767,502,851
2023,4210110459,1290,1727
2023,4210110523,807,699
2023,198423848,233,463
2023,4210110509,81,213
2023,4210112577,132,315
2023,4210112672,392,359
2023,4210112371,2676,3778
2023,198811213,4575,6325
2023,4210117619,417,849
2023,198089087,454,620
2023,131651094,822,854
2023,4210131357,3208,4076
2023,129975664,2549,3547
2023,130238516,8524,10009
2023,133999245,1589,1683
2023,134113660,1610,1749
2023,4210110664,613,608
2023,134446601,389,557
2023,4210130649,486,780
2023,4210130600,612,779
2023,133738476,884,967
2023,132943300,608,808
2023,4210110848,352,400
2023,197604219,294,429
2023,134386540,303,363
2023,121980950,1543,1550
2023,4210117499,842,1251
2023,19700959,2338,2685
2023,7947594,811,932
2023,4210165192,696,593
2023,19648265,537,706
2023,6059380,516,1032
2023,8692664,2414,2608
2023,4210164053,363,489
2023,4210165183,121,296
2023,4387153466,2849,3718
2023,1174212,7213,8278
2023,16452829,29784,37327
2023,16269868,391,409
2023,16285277,660,740
2023,4210165260,225,351
2023,4210164117,518,666
2023,8606887,308,396
2023,6750721,856,997
2023,4777552,5559,6353
2023,4210167218,9,7
2023,11957088,802,892
2023,430192,471,473
2023,19085752,204,456
2023,4210163017,357,518
2023,6902469,729,1456
2023,10052268,927,984
2023,1925986,1291,1467
2023,5716644,356,562
2023,16944753,374,402
2023,11874761,466,479
2023,12315562,3534,4550
2023,11883440,435,502
2023,16820183,712,1100
2023,2613432,3891,4570
2023,4210165985,527,522
2023,20382870,831,802
2023,1629065,636,753
2023,17626003,1067,1088
2023,592451,6585,8086
2023,4210167126,470,452
2023,14285509,581,940
2023,13511017,913,880
2023,4210164563,252,674
2023,5388228,4146,5344
2023,20388574,1025,1474
2023,22433950,395,768
2023,8248082,460,584
2023,18241798,233,465
2023,2802992173,1112,1104
2023,1743320,801,1251
2023,4210163141,1,1
2023,12834331,1148,1124
2023,8078737,2416,2749
2023,12057038,83,155
2023,12912129,2709,3011
2023,23732399,886,1107
2023,19772626,214,194
2023,4210166946,360,644
2023,12097938,2686,3257
2023,4322298,429,485
2023,4179309,85,117
2023,4210166271,35,131
2023,7863295,602,613
2023,392282,1063,1104
2023,17301866,2259,2358
2023,4210164401,695,800
2023,6332465,339,445
2023,20089843,4340,4089
2023,430641,256,340
2023,4210119046,337,826
2023,169521973,2704,3038
2023,170201317,8564,10227
2023,168537998,998,1705
2023,4210119589,426,477
2023,169071179,90,198
2023,168959743,425,401
2023,4210114445,1446,2127
2023,185071736,533,545
2023,185103710,2153,3283
2023,4210114444,213,432
2023,184840846,2954,3839
2023,4210114143,383,612
2023,185443292,2943,3533
2023,4210119109,2717,2978
2023,169335092,793,783
2023,169615421,304,369
2023,4210117453,4103,4193
2023,175003984,791,830
2023,166722992,1955,2789
2023,4210120050,2120,2597
2023,4210120076,72,197
2023,166416128,520,467
2023,167576493,1056,1121
2023,4210114836,708,1876
2023,165139151,479,692
2023,165951966,1924,2655
2023,166088655,460,491
2023,165733156,4026,4567
2023,165690674,3776,4383
2023,165799507,819,943
2023,4210119004,427,699
2023,4210120349,113,322
2023,183874917,247,412
2023,4210114575,906,1536
2023,4210115256,379,530
2023,4210115238,567,572
2023,4210115145,467,457
2023,178169726,797,733
2023,180949307,668,627
2023,181565077,1731,1719
2023,181547552,5202,6608
2023,181697535,883,1236
2023,181233156,1350,1521
2023,181190671,814,1216
2023,181401687,710,720
2023,4210115614,159,416
2023,180857899,1669,3718
2023,175594653,520,729
2023,177721651,837,1031
2023,177607063,28,53
2023,184565670,3131,3642
2023,188497080,131,151
2023,4210113540,349,380
2023,188891513,240,306
2023,188538660,4665,5956
2023,177605424,315,382
2023,188703185,546,574
2023,186523950,560,1251
2023,4210114115,503,863
2023,186143895,913,881
2023,4210116243,27,486
2023,4210115976,669,697
2023,180670191,9743,11674
2023,180297670,852,945
2023,186335123,1225,1514
2023,121847817,1183,1260
2023,118353179,422,433
2023,1343052199,2278,3038
2023,1343035065,2336,3171
2023,1343028186,436,509
2023,1342924430,154,266
2023,1343551460,6274,7455
2023,1343180700,888,1815
2023,2750212522,207,375
2023,4210088475,3652,4691
2023,1341412227,462,728
2023,4210088555,395,809
2023,4210088488,375,607
2023,1341618623,475,372
2023,4210088259,123,200
2023,4210088045,6,17
2023,1344073410,1383,1691
2023,4210087865,309,552
2023,1343871089,2478,2920
2023,4210088923,143,331
2023,4210088792,695,1258
2023,1340179700,1388,2344
2023,4210088741,754,734
2023,1339509835,470,559
2023,1339417872,121,216
2023,1328969757,140,185
2023,1336096307,3453,3985
2023,1335927249,3112,3775
2023,4210089330,302,385
2023,1335486098,263,447
2023,4210089162,195,350
2023,1336742384,952,1213
2023,1336910626,945,1053
2023,4210087915,9736,11526
2023,1336053918,492,610
2023,4210134769,2838,3774
2023,1328359107,837,1017
2023,1328499231,435,660
2023,1333606569,350,898
2023,1333535994,501,909
2023,1334819555,4705,5333
2023,4210089489,771,1043
2023,1335321130,3105,4351
2023,1335289525,1429,2046
2023,4210089486,2120,1957
2023,4210089612,1229,1842
2023,1334329717,381,481
2023,1334627681,1585,1811
2023,1330989302,905,1340
2023,4210090317,420,370
2023,4210090236,314,450
2023,4210089954,1039,1886
2023,1333370159,9,9
2023,1334016132,258,402
2023,1334069289,632,722
2023,1334095494,204,492
2023,1328594524,636,742
2023,1330063522,1796,3649
2023,1330347796,356,564
2023,1330342723,10868,13363
2023,4210090567,509,614
2023,4210090529,18,25
2023,4210090807,298,504
2023,1329528197,17,90
2023,1326929380,265,248
2023,1326872476,320,562
2023,1325736334,2388,2961
2023,1327069482,290,433
2023,4210090916,209,317
2023,1327163397,12443,14970
2023,1327576362,424,607
2023,4210089431,187,384
2023,1338503839,108,244
2023,1338124936,553,382
2023,2800496781,249,420
2023,2801463575,50,78
2023,2800628709,378,568
2023,2801502357,1081,1308
2023,2801365484,8926,9852
2023,2800667924,254,350
2023,2800649613,249,323
2023,2801403999,653,719
2023,2801410363,249,568
2023,2801213986,927,1085
2023,2801004183,229,279
2023,2800861319,372,478
2023,2801047068,183,370
2023,2801024494,215,431
