institution_id,period_id,disorder_index
83909951,2,0.6801470588235294
83909951,3,0.7702205882352942
83925599,0,0.621996303142329
83925599,1,0.1950321987120515
83925599,2,0.0294117647058823
83925599,3,0.0220588235294117
84218800,0,0.866913123844732
84218800,1,0.8491260349586016
84218800,2,0.8161764705882353
84218800,3,0.7362132352941176
84392919,0,0.7920517560073937
84392919,1,0.8196872125114996
84392919,2,0.9034926470588236
84392919,3,0.9108455882352942
84470341,0,0.8918669131238447
84470341,1,0.8978840846366145
84470341,2,0.7481617647058824
84470341,3,0.5294117647058824
84475105,0,0.4297597042513863
84475105,1,0.5722171113155474
84475105,2,0.5873161764705882
84475105,3,0.6158088235294118
85384741,0,0.8872458410351202
85384741,1,0.7470101195952162
85384741,2,0.78125
85384741,3,0.6323529411764706
86501945,0,0.9001848428835489
86501945,1,0.903403863845446
86501945,2,0.9347426470588236
86501945,3,0.9448529411764706
86519309,0,0.966728280961183
86519309,1,0.934682612695492
86519309,2,0.8998161764705882
86519309,3,0.8860294117647058
86755215,0,0.2828096118299446
86755215,1,0.1922723091076357
86755215,2,0.3391544117647059
86755215,3,0.3088235294117647
87208437,0,0.6820702402957486
87208437,1,0.7700091996320148
87208437,2,0.9044117647058824
87208437,3,0.8961397058823529
87216513,0,0.9482439926062848
87216513,1,0.9199632014719412
87216513,2,0.9273897058823528
87216513,3,0.9181985294117648
87303767,0,0.0868761552680221
87303767,1,0.0984360625574977
87303767,2,0.1332720588235294
87303767,3,0.1011029411764705
87424562,0,0.8493530499075785
87424562,1,0.8555657773689053
87424562,2,0.8465073529411765
87424562,3,0.7840073529411765
88694374,0,0.8271719038817006
88694374,1,0.8794848206071757
88694374,2,0.9430147058823528
88694374,3,0.9356617647058824
90871651,0,0.8844731977818854
90871651,1,0.952161913523459
90871651,2,0.9724264705882352
90871651,3,0.9568014705882352
91045830,0,0.9353049907578558
91045830,1,0.9558417663293468
91045830,2,0.9613970588235294
91045830,3,0.9595588235294118
91221267,0,0.7245841035120147
91221267,1,0.7322907083716651
91221267,2,0.7297794117647058
91221267,3,0.7610294117647058
92156820,0,0.5092421441774492
92156820,1,0.5271389144434223
92156820,2,0.5836397058823529
92156820,3,0.6047794117647058
92446798,0,0.8558225508317929
92446798,1,0.6927322907083716
92446798,2,0.6553308823529411
92446798,3,0.6268382352941176
92664306,0,0.5582255083179297
92664306,1,0.4498620055197792
92664306,2,0.2867647058823529
92664306,3,0.2159926470588235
93393672,0,0.2597042513863216
93393672,1,0.1471941122355105
93393672,2,0.3465073529411764
93393672,3,0.5744485294117647
94062374,0,0.512014787430684
94062374,1,0.499540018399264
94062374,2,0.5790441176470589
94062374,3,0.5413602941176471
94328231,0,0.2902033271719039
94328231,1,0.7589696412143514
94328231,2,0.8134191176470589
94328231,3,0.7334558823529411
94339441,0,0.7033271719038817
94339441,1,0.8104875804967802
94339441,2,0.8235294117647058
94339441,3,0.8042279411764706
94396219,0,0.4685767097966728
94396219,1,0.3017479300827967
94396219,2,0.4650735294117647
94396219,3,0.3207720588235294
94658018,0,0.7412199630314233
94658018,1,0.6789328426862925
94658018,2,0.671875
94658018,3,0.7830882352941176
95240055,0,0.3595194085027726
95240055,1,0.6237350505979761
95240055,2,0.6011029411764706
95240055,3,0.5670955882352942
95457486,0,0.9195933456561922
95457486,1,0.9300827966881324
95457486,2,0.8943014705882353
95457486,3,0.8566176470588235
96749437,0,0.7134935304990758
96749437,1,0.6430542778288868
96749437,2,0.6911764705882353
96749437,3,0.6847426470588235
97018004,0,0.9371534195933456
97018004,1,0.921803127874885
97018004,2,0.8759191176470589
97018004,3,0.8805147058823529
98704320,0,0.5951940850277264
98704320,1,0.482980680772769
98704320,2,0.4090073529411764
98704320,3,0.4834558823529412
98813999,0,0.3576709796672828
98813999,1,0.2217111315547378
98813999,2,0.2022058823529411
98813999,3,0.1369485294117647
98947143,0,0.8290203327171903
98947143,1,0.8132474701011959
98947143,2,0.8538602941176471
98947143,3,0.9632352941176472
99041443,0,0.8040665434380776
99041443,1,0.8224471021159153
99041443,2,0.8547794117647058
99041443,3,0.7996323529411765
99484792,0,0.7190388170055453
99484792,1,0.6448942042318307
99484792,2,0.6231617647058824
99484792,3,0.6277573529411765
100005738,0,0.8724584103512015
100005738,1,0.889604415823367
100005738,2,0.8814338235294118
100005738,3,0.8786764705882353
