similarity_score,institution_id_scaled2,institution_id_scaled2_neighbor
0.9952530860900879,337,385
0.9952006340026855,337,169
0.9945816993713379,337,196
0.9944886565208435,337,167
0.9943618178367615,337,33
0.9942197799682617,337,324
0.9940151572227478,337,27
0.9993844628334045,338,918
0.9993184804916382,338,773
0.9991443157196045,338,29
0.9990732669830322,338,90
0.9987333416938782,338,218
0.9982141852378845,338,53
0.9981955885887146,338,32
0.9979199171066284,338,214
0.9974886775016785,338,217
0.9971894025802612,338,370
0.9962677359580994,338,316
0.9959548711776733,338,610
0.9957925081253052,338,142
0.9948810338973999,338,135
0.994803249835968,338,335
0.9937902688980103,338,721
0.9931307435035706,338,173
0.9922665357589722,338,260
0.991762638092041,338,1034
0.9916425347328186,338,128
0.9995620250701904,339,286
0.9994216561317444,339,375
0.9986470937728882,339,403
0.9985727071762085,339,288
0.9975191354751587,339,19
0.9964960217475891,339,70
0.9963843822479248,339,273
0.996215283870697,339,386
0.9955050349235535,339,223
0.9954661130905151,339,99
0.9949774146080017,339,156
0.9949063658714294,339,52
0.9945140480995178,339,254
0.9938883185386658,339,27
0.9937412142753601,339,369
0.9936279058456421,339,337
0.993392825126648,339,211
0.993188202381134,339,83
0.9930140376091003,339,393
0.9929159283638,339,196
0.9975259304046631,340,797
0.9970811605453491,340,587
0.9965416789054871,340,789
0.9964249730110168,340,603
0.9953967928886414,340,482
0.9953156113624573,340,626
0.9952682852745056,340,414
0.9950974583625793,340,930
0.9949503540992737,340,594
0.9946645498275757,340,526
0.9945715665817261,340,634
0.9942215085029602,340,596
0.9930766224861145,340,1065
0.9918386936187744,340,983
0.9906955361366272,340,508
0.9901628494262695,340,487
0.9899108409881592,340,728
0.9897265434265137,340,972
0.9893781542778015,340,871
0.988635778427124,340,162
0.999900221824646,341,392
0.999714195728302,341,136
0.9992170333862305,341,57
0.9976797699928284,341,720
0.9975800514221191,341,404
0.9971031546592712,341,7
0.9964824914932251,341,130
0.9963353872299194,341,207
0.9960799813270569,341,263
0.9958415627479553,341,185
0.9952462911605835,341,867
0.9951566457748413,341,92
0.9948877692222595,341,657
0.9947812557220459,341,289
0.9897569417953491,341,216
0.9871746301651001,341,89
0.9867231249809265,341,76
0.9846024513244629,341,352
0.9845855236053467,341,212
0.9841830730438232,341,290
0.99965500831604,342,279
0.9989988803863525,342,277
0.9987807273864746,342,1
0.9984931945800781,342,400
0.9983156323432922,342,333
0.9973145127296448,342,91
0.9968156218528748,342,26
0.9965687394142151,342,94
0.9965620040893555,342,158
0.9964554309844971,342,362
0.9952699542045593,342,354
0.9952023029327393,342,10
0.9939610362052917,342,415
0.9934824705123901,342,256
0.9930225014686584,342,233
0.9925337433815002,342,73
0.9921854138374329,342,81
0.9920957684516907,342,264
0.9919553995132446,342,123
0.9916865229606628,342,310
0.9985490441322327,343,91
0.9985050559043884,343,26
0.9971268177032471,343,138
0.9970777630805969,343,134
0.9968765377998352,343,333
0.9964841604232788,343,270
0.9962186813354492,343,400
0.9959345459938049,343,164
0.9958178997039795,343,277
0.9955067038536072,343,203
0.9950991868972778,343,94
0.9949994087219238,343,123
0.9948573112487793,343,233
0.9946865439414978,343,279
0.9946696162223816,343,81
0.993487536907196,343,18
0.9929582476615906,343,310
0.992734968662262,343,1
0.9918048977851868,343,73
0.9917541742324829,343,845
0.999201774597168,344,186
0.9988585114479065,344,687
0.9982564449310303,344,172
0.9981719255447388,344,282
0.997730553150177,344,714
0.9975867867469788,344,284
0.9974396824836731,344,716
0.9959582686424255,344,241
0.9954577088356018,344,244
0.9953917264938354,344,376
0.9946578145027161,344,116
0.994390606880188,344,4
0.9940709471702576,344,440
0.9939661026000977,344,435
0.9933590292930603,344,210
0.9931154847145081,344,104
0.9920450448989868,344,86
0.9915546178817749,344,372
0.9911284446716309,344,761
0.9910557270050049,344,294
0.9987637996673584,345,151
0.9984154105186462,345,59
0.9978725910186768,345,194
0.9967936873435974,345,417
0.9963218569755554,345,71
0.9961189031600952,345,87
0.9938849210739136,345,371
0.9938765168190002,345,1000
0.9926233887672424,345,137
0.9924864172935486,345,438
0.9917863011360168,345,170
0.991694986820221,345,22
0.9911707043647766,345,309
0.9891194105148315,345,183
0.9889519810676575,345,299
0.9888319373130798,345,238
0.9878155589103699,345,222
0.9868296384811401,345,213
0.9863764047622681,345,35
0.9841272234916687,345,348
0.9950078725814819,346,397
0.9942975640296936,346,876
0.9921684861183167,346,713
0.9914531111717224,346,85
0.9907953143119812,346,424
0.9900122880935669,346,674
0.9888707995414734,346,317
0.9867383241653442,346,314
0.9855714440345764,346,756
0.9847749471664429,346,203
0.9842726588249207,346,243
0.9816193580627441,346,209
0.9814282655715942,346,1006
0.9810376167297363,346,855
0.9799451231956482,346,329
0.9787613749504089,346,183
0.9782151579856873,346,991
0.9768335223197937,346,326
0.9766863584518433,346,747
0.9754704833030701,346,1076
0.9998224377632141,347,951
0.9995028376579285,347,54
0.9993962645530701,347,334
0.9990546703338623,347,565
0.9988619089126587,347,160
0.9988162517547607,347,166
0.9978353977203369,347,647
0.9971420168876648,347,110
0.9942028522491455,347,61
0.9940472841262817,347,188
0.9917643070220947,347,95
0.9917473793029785,347,739
0.9896825551986694,347,531
0.9896318316459656,347,622
0.9862969517707825,347,462
0.9843200445175171,347,1002
0.9836723208427429,347,361
0.9832791686058044,347,179
0.9817410707473755,347,108
0.981660783290863,347,762
0.9994249939918518,348,356
0.9987486004829407,348,82
0.9970946907997131,348,105
0.9969881176948547,348,87
0.996501088142395,348,81
0.9961510300636292,348,2
0.9954915046691895,348,323
0.994749128818512,348,59
0.9943263530731201,348,26
0.9942485094070435,348,203
0.9942079782485962,348,151
0.994163990020752,348,279
0.9935974478721619,348,22
0.9932677149772644,348,333
0.9928398728370667,348,243
0.992802619934082,348,400
0.9921743869781494,348,1
0.9921430945396423,348,174
0.9917829036712646,348,25
0.9917524456977844,348,383
0.9997463226318359,349,432
0.9994368553161621,349,156
0.9991730451583862,349,51
0.9983832836151123,349,24
0.9982852339744568,349,743
0.9982683062553406,349,336
0.9981245398521423,349,41
0.9978218674659729,349,746
0.9978134036064148,349,337
0.9973821640014648,349,940
0.9971640110015869,349,304
0.9970016479492188,349,273
0.9967750310897827,349,163
0.9948590397834778,349,187
0.9947541952133179,349,709
0.9942722320556641,349,31
0.9941977858543396,349,169
0.9940185546875,349,385
0.9938714504241943,349,27
0.9933218359947205,349,324
0.9998089075088501,350,74
0.9990140795707703,350,159
0.9987621307373047,350,67
0.9983748197555542,350,682
0.9979909658432007,350,742
0.9974278211593628,350,276
0.9974210858345032,350,437
0.9967429041862488,350,69
0.9966127276420593,350,294
0.9959108829498291,350,104
0.9955878853797913,350,574
0.994644284248352,350,154
0.9934351444244385,350,374
0.9931544065475464,350,540
0.9916205406188965,350,780
0.990419864654541,350,430
0.9904012680053711,350,716
0.9890196323394775,350,376
0.9870596528053284,350,198
0.9864559173583984,350,372
0.9845178723335266,351,182
0.9734411239624023,351,542
0.9693384766578674,351,993
0.9570424556732178,351,228
0.9557504653930664,351,161
0.9530429840087891,351,133
0.9485446214675903,351,914
0.9457154273986816,351,974
0.9451116919517517,351,637
0.9446415305137634,351,931
0.9314255118370056,351,461
0.9240708947181702,351,648
0.91804039478302,351,511
0.9153363108634949,351,416
0.9093278050422668,351,630
0.9016772508621216,351,545
0.9000047445297241,351,1023
0.8793275356292725,351,895
0.8679633140563965,351,199
0.8634192943572998,351,423
0.9987300038337708,352,657
0.9982125163078308,352,289
0.997404158115387,352,290
0.9961713552474976,352,57
0.996115505695343,352,92
0.9959785342216492,352,155
0.9946053624153137,352,136
0.9940540790557861,352,411
0.9928246140480042,352,712
0.992821216583252,352,185
0.9923139214515686,352,263
0.991708517074585,352,250
0.9917051196098328,352,395
0.9875855445861816,352,392
0.9846024513244629,352,341
0.9806351065635681,352,207
0.9805623888969421,352,353
0.9800652265548706,352,237
0.9790336489677429,352,404
0.9776096940040588,352,856
0.9964926242828369,353,395
0.9957519173622131,353,712
0.9943804740905762,353,411
0.99276202917099,353,267
0.9917067885398865,353,204
0.9914057850837708,353,290
0.9886391162872314,353,155
0.9885545969009399,353,237
0.9870867133140564,353,735
0.9859925508499146,353,92
0.9849001169204712,353,657
0.984370768070221,353,40
0.9842760562896729,353,289
0.984238862991333,353,730
0.9834846258163452,353,23
0.9826526045799255,353,206
0.9815313816070557,353,45
0.9805623888969421,353,352
0.9792585372924805,353,675
0.9765189290046692,353,145
0.9992119669914246,354,94
0.9987350702285767,354,18
0.9952699542045593,354,342
0.9918758869171143,354,279
0.9907343983650208,354,264
0.9903234839439392,354,26
0.9902913570404053,354,91
0.9893358945846558,354,310
0.9877969622612,354,123
0.9867585897445679,354,83
0.985209584236145,354,1
0.9835878014564514,354,343
0.9831447005271912,354,233
0.9828031063079834,354,393
0.9824378490447998,354,138
0.9801074862480164,354,277
0.9796305894851685,354,362
0.978756308555603,354,333
0.9783318042755127,354,400
0.9771074652671814,354,386
0.9998985528945923,355,268
0.999614417552948,355,88
0.9995315670967102,355,446
0.9992440938949585,355,685
0.9990530014038086,355,0
0.9984796643257141,355,167
0.997875988483429,355,324
0.9978675246238708,355,163
0.9976933002471924,355,31
0.9975124001502991,355,216
0.9970507025718689,355,746
0.9968562126159668,355,41
0.9967243075370789,355,117
0.9965162873268127,355,940
0.996333658695221,355,867
0.9957130551338196,355,24
0.9929700493812561,355,743
0.9929041266441345,355,385
0.9928195476531982,355,51
0.9921380281448364,355,360
0.9994249939918518,356,348
0.9967513680458069,356,81
0.9964994192123413,356,279
0.9955844879150391,356,26
0.9947677254676819,356,82
0.9942603707313538,356,333
0.9940100908279419,356,903
0.9940084218978882,356,400
0.9939255118370056,356,1
0.993201732635498,356,25
0.9930275678634644,356,35
0.9928330779075623,356,962
0.9924745559692383,356,362
0.9923781752586365,356,213
0.9921616911888123,356,22
0.9921262264251709,356,105
0.9915427565574646,356,342
0.9913280010223389,356,10
0.9907039999961853,356,960
0.9904570579528809,356,256
0.9996702075004578,357,478
0.9994909763336182,357,1065
0.9993996620178223,357,907
0.9987147450447083,357,436
0.9987046122550964,357,498
0.9985591769218445,357,1001
0.9978184700012207,357,871
0.997231662273407,357,1021
0.9970912933349609,357,708
0.9968240857124329,357,983
0.9967547655105591,357,526
0.9954407811164856,357,1061
0.9953781962394714,357,825
0.9941944479942322,357,728
0.9937632083892822,357,689
0.9934638738632202,357,626
0.9931712746620178,357,797
0.9930850267410278,357,859
0.9930698275566101,357,603
0.99302077293396,357,717
0.9976629018783569,358,654
0.9969373941421509,358,967
0.9968477487564087,358,93
0.9967479705810547,358,534
0.9959532022476196,358,402
0.9958940148353577,358,102
0.993873119354248,358,399
0.9936363697052002,358,623
0.992875337600708,358,458
0.9917795062065125,358,457
0.9912468194961548,358,420
0.9906024932861328,358,1007
0.9900190830230713,358,1012
0.9899920225143433,358,1071
0.9895083904266357,358,274
0.9863612055778503,358,892
0.9854040145874023,358,785
0.9845432639122009,358,838
0.9824784398078918,358,434
0.9824293851852417,358,493
0.9998190402984619,359,658
0.9994960427284241,359,796
0.9983596205711365,359,311
0.9981803894042969,359,30
0.9949740171432495,359,147
0.993945837020874,359,378
0.9935771822929382,359,377
0.9927637577056885,359,8
0.9925472736358643,359,152
0.9911622405052185,359,297
0.9904080033302307,359,224
0.9892259240150452,359,428
0.9890889525413513,359,959
0.9888082146644592,359,992
0.9874130487442017,359,302
0.9860010147094727,359,189
0.9854260087013245,359,447
0.9842337965965271,359,272
0.9834389686584473,359,47
0.9794775247573853,359,58
0.9990005493164062,360,337
0.9986572861671448,360,163
0.9978489279747009,360,156
0.9943128228187561,360,24
0.9941149353981018,360,403
0.9938680529594421,360,167
0.9930495619773865,360,41
0.9929548501968384,360,746
0.9928821325302124,360,27
0.9927130341529846,360,324
0.9924948811531067,360,336
0.9922902584075928,360,304
0.9921380281448364,360,355
0.9917321801185608,360,48
0.9915292263031006,360,349
0.9914937019348145,360,743
0.9912958741188049,360,288
0.9911960959434509,360,88
0.9894863963127136,360,196
0.9894086122512817,360,33
0.99924236536026,361,364
0.9983528852462769,361,762
0.9961239695549011,361,676
0.9959633350372314,361,61
0.9958500266075134,361,479
0.9933184385299683,361,120
0.9916797280311584,361,900
0.9889367818832397,361,473
0.9887744188308716,361,321
0.9887033700942993,361,1002
0.9869734048843384,361,332
0.9836723208427429,361,347
0.9830872416496277,361,188
0.9824310541152954,361,308
0.9820235371589661,361,227
0.9812743663787842,361,334
0.9805370569229126,361,481
0.9788087010383606,361,166
0.9786446690559387,361,483
0.9785178303718567,361,571
0.9998799562454224,362,10
0.999700665473938,362,1
0.9995332360267639,362,962
0.9995112419128418,362,256
0.9987282752990723,362,400
0.9986217617988586,362,333
0.9986149668693542,362,279
0.9974227547645569,362,415
0.997072696685791,362,26
0.9965247511863708,362,453
0.9964554309844971,362,342
0.996260941028595,362,35
0.9956741333007812,362,903
0.995630145072937,362,277
0.9954881072044373,362,25
0.9952665567398071,362,105
0.994417667388916,362,213
0.9940878748893738,362,158
0.9929971098899841,362,91
0.9924745559692383,362,356
0.9907715916633606,363,418
0.9893020391464233,363,175
0.987406313419342,363,221
0.9827625155448914,363,39
0.9810968041419983,363,672
0.9804084897041321,363,21
0.9792855978012085,363,2
0.9787191152572632,363,729
0.9716671705245972,363,903
0.9705290198326111,363,461
0.9690324068069458,363,671
0.9671028852462769,363,81
0.9656839966773987,363,577
0.9648435115814209,363,213
0.9636597633361816,363,381
0.9624320268630981,363,453
0.9602622985839844,363,25
0.9532053470611572,363,277
0.9521467089653015,363,443
0.9515649676322937,363,35
0.999854564666748,364,762
0.99924236536026,364,361
0.9977356195449829,364,61
0.9975106716156006,364,473
0.9974346160888672,364,479
0.9972891807556152,364,120
0.9954644441604614,364,676
0.9950923919677734,364,900
0.9918015003204346,364,1002
0.9914125204086304,364,321
0.9906396865844727,364,227
0.9896402955055237,364,110
0.98959881067276,364,481
0.9876329302787781,364,308
0.9875584840774536,364,160
0.9874097108840942,364,334
0.9868127107620239,364,188
0.9856796860694885,364,483
0.9829772710800171,364,332
0.9828115701675415,364,571
0.9945157170295715,365,697
0.992920994758606,365,519
0.9923155903816223,365,31
0.9875179529190063,365,360
0.9815381765365601,365,163
0.9813369512557983,365,48
0.9812008142471313,365,355
0.9805302619934082,365,685
0.9802021980285645,365,41
0.9799434542655945,365,746
0.9791316986083984,365,51
0.9788712859153748,365,27
0.9785127639770508,365,88
0.977273166179657,365,940
0.9749005436897278,365,24
0.9723224639892578,365,349
0.9711886048316956,365,117
0.9711818099021912,365,324
0.9698973894119263,365,268
0.9677640795707703,365,156
0.9958973526954651,366,775
0.988422691822052,366,739
0.9881047606468201,366,300
0.9863172173500061,366,179
0.986163318157196,366,805
0.9856898188591003,366,531
0.9833763837814331,366,1064
0.9819372892379761,366,320
0.9810764789581299,366,1035
0.9805708527565002,366,462
0.9805488586425781,366,551
0.9792179465293884,366,562
0.9784248471260071,366,97
0.9781271815299988,366,901
0.9778346419334412,366,49
0.9778092503547668,366,650
0.9755448698997498,366,647
0.9744287729263306,366,776
0.9741091132164001,366,951
0.9722269177436829,366,911
0.9923815727233887,367,9
0.978330135345459,367,416
0.9760116338729858,367,46
0.9711868762969971,367,931
0.9677252173423767,367,868
0.9674343466758728,367,301
0.9613023400306702,367,238
0.9611586332321167,367,895
0.9578406810760498,367,488
0.9569646716117859,367,121
0.9544702768325806,367,1023
0.9532222151756287,367,688
0.9512622356414795,367,702
0.9491077661514282,367,72
0.9455462694168091,367,982
0.9452317357063293,367,774
0.9432768225669861,367,1058
0.9415180683135986,367,870
0.9405118823051453,367,612
0.9391657710075378,367,129
0.9953545331954956,368,1053
0.9849711060523987,368,1028
0.966467022895813,368,1026
0.9515159130096436,368,280
0.9256241917610168,368,139
0.9163416624069214,368,633
0.9131801724433899,368,715
0.9123024940490723,368,921
0.9100161194801331,368,723
0.9057477116584778,368,872
0.903222918510437,368,890
0.8966504335403442,368,906
0.8945390582084656,368,891
0.8940494656562805,368,409
0.8896517753601074,368,759
0.8836534023284912,368,968
0.8740867972373962,368,858
0.8728370666503906,368,28
0.8677857518196106,368,810
0.8670653104782104,368,205
0.9990512728691101,369,286
0.9969407916069031,369,196
0.9969391226768494,369,33
0.9964976906776428,369,375
0.9960275888442993,369,288
0.9957637786865234,369,393
0.9956842660903931,369,403
0.9944227337837219,369,70
0.9937412142753601,369,339
0.9936532974243164,369,211
0.991522490978241,369,386
0.9910540580749512,369,83
0.9904435276985168,369,273
0.9897722005844116,369,425
0.9895066618919373,369,99
0.9861751794815063,369,257
0.9853160977363586,369,167
0.9841678142547607,369,258
0.983898937702179,369,5
0.9815398454666138,369,223
0.99982750415802,370,260
0.9997531175613403,370,32
0.9994757771492004,370,610
0.9993168115615845,370,918
0.999288022518158,370,173
0.9987316727638245,370,53
0.9985439777374268,370,29
0.9979047179222107,370,142
0.9975817203521729,370,249
0.9975242018699646,370,217
0.9971894025802612,370,338
0.996700644493103,370,45
0.9960783123970032,370,285
0.9955016374588013,370,316
0.9949858784675598,370,226
0.9943872094154358,370,308
0.9943144917488098,370,206
0.9941995143890381,370,246
0.9940405488014221,370,20
0.9927434325218201,370,90
0.9990918636322021,371,417
0.9990665316581726,371,222
0.9984323382377625,371,438
0.9978945851325989,371,309
0.9975157380104065,371,22
0.9974616169929504,371,59
0.996374249458313,371,381
0.9960326552391052,371,199
0.9949960112571716,371,180
0.9949080944061279,371,194
0.9943398833274841,371,213
0.9938849210739136,371,345
0.9934570789337158,371,151
0.993147611618042,371,25
0.9926571846008301,371,87
0.9918556213378906,371,35
0.9912620186805725,371,170
0.9911825656890869,371,903
0.9892022609710693,371,71
0.9891735315322876,371,453
0.9998376369476318,372,282
0.9997345209121704,372,116
0.999627947807312,372,244
0.9995653629302979,372,716
0.9992778897285461,372,687
0.9992592930793762,372,328
0.9991933703422546,372,241
0.9978522658348083,372,374
0.996773362159729,372,154
0.996247410774231,372,86
0.9961950182914734,372,104
0.996065616607666,372,435
0.9959134459495544,372,67
0.9926842451095581,372,4
0.9925726652145386,372,388
0.9925270080566406,372,294
0.9921177625656128,372,3
0.9917693734169006,372,742
0.9916002750396729,372,198
0.9915546178817749,372,344
0.9962237477302551,373,299
0.9930174350738525,373,501
0.991136908531189,373,252
0.9910979866981506,373,15
0.9886932373046875,373,422
0.9886898398399353,373,852
0.9880523085594177,373,412
0.985282301902771,373,426
0.9851520657539368,373,197
0.9843809008598328,373,326
0.9824124574661255,373,1047
0.9819795489311218,373,738
0.981112003326416,373,331
0.9809699654579163,373,598
0.9808160662651062,373,837
0.980286717414856,373,137
0.9798842668533325,373,873
0.9798487424850464,373,660
0.9795680046081543,373,913
0.9795562028884888,373,309
0.9998562335968018,374,154
0.9991629123687744,374,67
0.9986132979393005,374,742
0.9984712600708008,374,198
0.9981482625007629,374,388
0.9978522658348083,374,372
0.9974684119224548,374,116
0.9973331093788147,374,104
0.9971809387207031,374,294
0.9968875050544739,374,682
0.9963049292564392,374,244
0.996188223361969,374,282
0.9960089921951294,374,276
0.9958348274230957,374,328
0.9957688450813293,374,241
0.9951921701431274,374,716
0.9950315356254578,374,86
0.9934351444244385,374,350
0.9931679368019104,374,687
0.9910066723823547,374,74
0.9999306797981262,375,286
0.9994216561317444,375,339
0.9985659122467041,375,99
0.9985557794570923,375,70
0.9982446432113647,375,288
0.9977609515190125,375,393
0.9973348379135132,375,273
0.9968528747558594,375,403
0.9964976906776428,375,369
0.9962913990020752,375,386
0.9962305426597595,375,211
0.9949046969413757,375,33
0.9946679472923279,375,83
0.9944159388542175,375,196
0.9942705035209656,375,223
0.9930393695831299,375,5
0.9927231669425964,375,337
0.9923291206359863,375,304
0.9917896389961243,375,425
0.9916306734085083,375,450
0.9997598528862,376,294
0.9996922016143799,376,104
0.9989092350006104,376,716
0.998784065246582,376,682
0.9984002113342285,376,282
0.9955472946166992,376,67
0.9955371618270874,376,86
0.9953917264938354,376,344
0.9947592616081238,376,276
0.9938274621963501,376,198
0.9927840232849121,376,154
0.9923105239868164,376,116
0.9921786189079285,376,284
0.9910303354263306,376,372
0.9900224804878235,376,74
0.9893544912338257,376,742
0.9893375635147095,376,172
0.9890196323394775,376,350
0.9889469146728516,376,374
0.9881013631820679,376,687
0.9988973736763,377,959
0.9988771080970764,377,147
0.9982885718345642,377,152
0.9980602860450745,377,189
0.9935771822929382,377,359
0.9931594729423523,377,302
0.993047833442688,377,135
0.9924458265304565,377,721
0.9919029474258423,377,658
0.9896538257598877,377,128
0.9877834320068359,377,30
0.9874705672264099,377,796
0.9873217344284058,377,335
0.9852619767189026,377,214
0.9841695427894592,377,773
0.9839006662368774,377,218
0.9821199178695679,377,311
0.9816362261772156,377,399
0.9805573225021362,377,47
0.980499804019928,377,90
0.997916579246521,378,796
0.9976324439048767,378,47
0.9965535402297974,378,658
0.9962728023529053,378,8
0.9947085380554199,378,30
0.994032084941864,378,311
0.993945837020874,378,359
0.9922394752502441,378,428
0.9901171326637268,378,272
0.9893307685852051,378,58
0.9893206357955933,378,224
0.9890703558921814,378,302
0.9888572692871094,378,100
0.9887558221817017,378,992
0.9847394227981567,378,407
0.984670102596283,378,112
0.9838651418685913,378,12
0.9823042154312134,378,128
0.9818747043609619,378,721
0.9817224740982056,378,420
0.9979926347732544,379,755
0.988077700138092,379,464
0.9878324866294861,379,254
0.98712557554245,379,465
0.9827016592025757,379,48
0.9814265370368958,379,27
0.980567455291748,379,765
0.9783757925033569,379,386
0.9783453345298767,379,339
0.978303074836731,379,223
0.9731756448745728,379,403
0.9661321640014648,379,229
0.9653542637825012,379,19
0.9608389735221863,379,390
0.9605895280838013,379,288
0.9595249891281128,379,52
0.9585204720497131,379,156
0.9560396075248718,379,258
0.9557098746299744,379,897
0.9529821276664734,379,164
0.9986623525619507,380,425
0.9982463121414185,380,36
0.997903048992157,380,5
0.9969745874404907,380,99
0.9942857623100281,380,44
0.9932287931442261,380,257
0.9925117492675781,380,70
0.9909948706626892,380,450
0.9907935857772827,380,393
0.9881250262260437,380,286
0.987120509147644,380,296
0.9862884879112244,380,386
0.9860246777534485,380,123
0.9858014583587646,380,375
0.9855088591575623,380,310
0.985454797744751,380,169
0.9850488901138306,380,196
0.984737753868103,380,304
0.9845043420791626,380,273
0.9828301668167114,380,696
0.9997209906578064,381,25
0.999083399772644,381,213
0.9990631341934204,381,903
0.9986166954040527,381,453
0.9980856776237488,381,22
0.9980230927467346,381,35
0.996374249458313,381,371
0.9957959055900574,381,87
0.9952936172485352,381,59
0.994145393371582,381,256
0.993719220161438,381,151
0.9937040209770203,381,194
0.9934655427932739,381,10
0.9933708310127258,381,415
0.993274450302124,381,962
0.9931188821792603,381,105
0.99267578125,381,175
0.9922783970832825,381,81
0.9908257126808167,381,222
0.9904553890228271,381,221
0.9894981980323792,382,233
0.9764276146888733,382,73
0.9731265902519226,382,1008
0.9712511301040649,382,184
0.9697545170783997,382,264
0.9686214923858643,382,258
0.9639033079147339,382,138
0.9606935381889343,382,83
0.9601456522941589,382,123
0.9587014317512512,382,960
0.958412230014801,382,134
0.9581822752952576,382,44
0.9576833844184875,382,94
0.9574956893920898,382,16
0.9544212222099304,382,231
0.9499397873878479,382,414
0.948805034160614,382,52
0.946907639503479,382,533
0.944778561592102,382,390
0.9442289471626282,382,340
0.99900221824646,383,243
0.9949554204940796,383,174
0.9938527941703796,383,82
0.9917524456977844,383,348
0.9912569522857666,383,85
0.9866639375686646,383,81
0.9849051833152771,383,203
0.9842861890792847,383,105
0.9838583469390869,383,784
0.9820218086242676,383,2
0.9809547066688538,383,26
0.9805894494056702,383,343
0.9802529215812683,383,419
0.9792670011520386,383,855
0.9783402681350708,383,886
0.9778397083282471,383,87
0.977626621723175,383,221
0.9763548970222473,383,345
0.9758780002593994,383,356
0.9752134084701538,383,346
0.9229598641395569,384,719
0.9158673286437988,384,874
0.9126424193382263,384,114
0.9116886258125305,384,517
0.9057071805000305,384,968
0.8801451921463013,384,997
0.8734323382377625,384,932
0.8609257340431213,384,862
0.859756350517273,384,1052
0.7425811290740967,384,107
0.728171169757843,384,811
0.7207285761833191,384,715
0.7171400785446167,384,1056
0.7144342660903931,384,1039
0.7137730717658997,384,513
0.7015226483345032,384,795
0.6892418265342712,384,368
0.6768544912338257,384,605
0.6737428307533264,384,1028
0.6691379547119141,384,844
0.9992812871932983,385,743
0.9984188079833984,385,187
0.997199535369873,385,51
0.9968020915985107,385,304
0.9965366125106812,385,940
0.9964520335197449,385,24
0.9961764216423035,385,167
0.9958111047744751,385,88
0.9957603812217712,385,0
0.9952530860900879,385,337
0.9946120977401733,385,324
0.9940185546875,385,349
0.9937242865562439,385,41
0.9936617016792297,385,746
0.9934216141700745,385,31
0.9929041266441345,385,355
0.9928280115127563,385,169
0.9925946593284607,385,268
0.9923663139343262,385,163
0.9921650886535645,385,156
0.9990817308425903,386,393
0.998843252658844,386,83
0.9986099004745483,386,258
0.9985642433166504,386,223
0.9970084428787231,386,99
0.9962913990020752,386,375
0.996215283870697,386,339
0.9961358308792114,386,211
0.9949570894241333,386,286
0.993406355381012,386,229
0.9933251738548279,386,254
0.9932795166969299,386,403
0.9926944375038147,386,310
0.9922022819519043,386,288
0.9918437600135803,386,18
0.9917186498641968,386,5
0.991522490978241,386,369
0.9912688136100769,386,390
0.9911470413208008,386,425
0.991091251373291,386,19
0.9981499314308167,387,44
0.9976138472557068,387,495
0.9953747987747192,387,257
0.9934993982315063,387,5
0.9914413094520569,387,184
0.9894153475761414,387,162
0.9887253642082214,387,679
0.9873133301734924,387,629
0.9872980713844299,387,425
0.9850336909294128,387,506
0.984211802482605,387,539
0.9831278324127197,387,16
0.9820472002029419,387,150
0.9811644554138184,387,169
0.9807940721511841,387,617
0.9805082678794861,387,52
0.9798927307128906,387,153
0.9787072539329529,387,296
0.9781914353370667,387,1049
0.9777010679244995,387,949
0.9983410239219666,388,793
0.9981482625007629,388,374
0.9926217198371887,388,328
0.9925726652145386,388,372
0.9919266700744629,388,67
0.9893476963043213,388,244
0.9888234734535217,388,682
0.9856594204902649,388,154
0.9849491119384766,388,607
0.9837213754653931,388,742
0.9831852912902832,388,282
0.9815652370452881,388,159
0.9809952974319458,388,104
0.9809817671775818,388,241
0.9806875586509705,388,350
0.9793245196342468,388,687
0.9790961742401123,388,435
0.977340817451477,388,116
0.9753453135490417,388,294
0.9733718037605286,388,716
0.9882552623748779,389,606
0.9875449538230896,389,838
0.9871103763580322,389,748
0.9807162880897522,389,1012
0.9762094616889954,389,990
0.9700208902359009,389,102
0.9696276783943176,389,493
0.9659867286682129,389,892
0.9655656218528748,389,967
0.965251088142395,389,910
0.9601303935050964,389,281
0.9586608409881592,389,654
0.9553530216217041,389,571
0.9534860253334045,389,621
0.9502103924751282,389,1007
0.941184937953949,389,785
0.9400172233581543,389,1087
0.9393551349639893,389,321
0.9390676617622375,389,941
0.9384774565696716,389,457
0.9989261627197266,390,229
0.9974650144577026,390,231
0.9960715770721436,390,464
0.995570957660675,390,310
0.9953122735023499,390,223
0.9941961169242859,390,254
0.9918133616447449,390,123
0.9915444850921631,390,83
0.9912688136100769,390,386
0.9905247092247009,390,755
0.9892496466636658,390,264
0.9882129430770874,390,233
0.9877361059188843,390,270
0.987592339515686,390,258
0.9871543645858765,390,164
0.9848949909210205,390,18
0.981524646282196,390,465
0.9810815453529358,390,343
0.9809665679931641,390,138
0.9808329939842224,390,134
0.9993624687194824,391,741
0.9991663098335266,391,628
0.9986860156059265,391,75
0.9984374046325684,391,515
0.9983714818954468,391,969
0.9981414675712585,391,771
0.9980907440185547,391,878
0.9977643489837646,391,601
0.997590184211731,391,109
0.9973601698875427,391,396
0.9969221949577332,391,753
0.9957011938095093,391,880
0.9950907230377197,391,984
0.99468994140625,391,504
